名称,地址,快充数量,慢充数量,支付方式,充电费,服务费,停车费,开放时间,链接,location,district,lng_wgs,lat_wgs
特来电上海塔新路999号超级充电站,上海市市辖区嘉定区新成路街道车辆管理所恒通大楼,32,0,其他,"00:00~06:00:0.2749,06:00~08:00:0.6436,08:00~11:00:1.1352,11:00~18:00:0.6436,18:00~19:00:1.1352,19:00~21:00:1.4117,21:00~22:00:0.6436,22:00~24:00:0.2749
","00:00~06:00:0.5878,06:00~08:00:0.4907,08:00~11:00:0.3362,11:00~18:00:0.4907,18:00~21:00:0.3362,21:00~22:00:0.4907,22:00~24:00:0.5878",不详,开放时间：周一至周日00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=191312,"121.276781,31.390510",嘉定区,121.27232300532988,31.39245811531431
上海浦东新区腾飞科技楼电动汽车充电站,上海市浦东新区祥科路111号,8,0,其他,不详,不详,不详,开放时间：00:00:00-23:59:59,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=191317,"121.606052,31.181003",浦东新区,121.60185477980559,31.18322789992434
特来电上海家饰佳充电站,上海市市辖区奉贤区南奉公路6119号,3,9,其他,"00:00~06:00:0.2749,06:00~08:00:0.6436,08:00~11:00:1.1352,11:00~18:00:0.6436,18:00~19:00:1.1352,19:00~21:00:1.4117,21:00~22:00:0.6436,22:00~24:00:0.2749
","00:00~06:00:0.5878,06:00~08:00:0.4907,08:00~11:00:0.3362,11:00~18:00:0.4907,18:00~21:00:0.3362,21:00~22:00:0.4907,22:00~24:00:0.5878",路面每小时3元，车库每小时5元，包月的300元每月（仅供参考，以场地方实际收费为准）,开放时间：周一至周日00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=191340,"121.513236,30.919595",奉贤区,121.50887843836827,30.921825496141224
特来电上海亿丰建材市场充电站,上海市市辖区奉贤区南奉公路6109号,9,0,其他,"00:00~06:00:0.2749,06:00~08:00:0.6436,08:00~11:00:1.1352,11:00~18:00:0.6436,18:00~19:00:1.1352,19:00~21:00:1.4117,21:00~22:00:0.6436,22:00~24:00:0.2749
","00:00~06:00:0.5878,06:00~08:00:0.4907,08:00~11:00:0.3362,11:00~18:00:0.4907,18:00~21:00:0.3362,21:00~22:00:0.4907,22:00~24:00:0.5878",不详,开放时间：周一至周日00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=191341,"121.513828,30.918798",奉贤区,121.50947259446745,30.92103070272747
上海徐汇区凯旋路停车场电动汽车充电点,上海市徐汇区凯旋路2087号,0,4,其他,不详,不详,不详,开放时间：00:00:00-23:59:59,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=191435,"121.423901,31.191272",徐汇区,121.41926560905871,31.193136265185238
上海徐汇区凯旋路停车场电动汽车充电站,上海市徐汇区凯旋路2087号,8,0,其他,不详,不详,不详,开放时间：00:00:00-23:59:59,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=191478,"121.423901,31.191272",徐汇区,121.41926560905871,31.193136265185238
【建设中-不对外开放】极狐-上海第二法院充电站,上海市上海市静安区上海市第二中级人民法院停车场,0,2,其他,不详,不详,不详,开放时间：00:00-23:59,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=191541,"121.463006,31.261779",静安区,121.45844701506972,31.26367944184335
翼新源超级充电站,江桥镇临夏路158号,18,0,其他,不详,"0.25;时间段:07:59-08:59,服务费:0.25;时间段:08:59-11:59,服务费:0.15;时间段:11:59-16:59,服务费:0.25;时间段:16:59-21:59,服务费:0.15;时间段:21:59-22:59,服务费:0.25;时间段:22:59-23:59,服务费:0.25;",不详,开放时间：00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=191560,"121.335859,31.257834",嘉定区,121.33129600069545,31.259734072944585
特来电上海科荣大厦充电站,上海市市辖区浦东新区浦东纳贤路799号,0,11,其他,00:00~24:00:0.9,00:00~24:00:0.57,"10元/次,一天30元封顶",开放时间：周一至周日00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=191759,"121.606533,31.178822",浦东新区,121.60233585833163,31.181047821699533
特来电上海方舟休闲广场充电项目停车场,上海市市辖区松江区岳阳街道方舟休闲广场,25,0,其他,"00:00~06:00:0.2749,06:00~08:00:0.6436,08:00~11:00:1.1352,11:00~18:00:0.6436,18:00~19:00:1.1352,19:00~21:00:1.4117,21:00~22:00:0.6436,22:00~24:00:0.2749
","00:00~06:00:0.5878,06:00~08:00:0.4907,08:00~11:00:0.3362,11:00~18:00:0.4907,18:00~21:00:0.3362,21:00~22:00:0.4907,22:00~24:00:0.5878",不详,开放时间：周一至周日00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=191760,"121.238944,31.018863",松江区,121.23453481464615,31.020996811401425
颛溪七村-7号楼,上海市闵行区颛兴路358弄-颛溪七村7号楼西侧地面车位,0,18,其他,不详,不详,不详,开放时间：周一至周日00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=191783,"121.393493,31.065780",闵行区,121.38885774338253,31.067703104875346
特来电上海市浦东新区秀沿路2751号充电站,上海市市辖区浦东新区康桥镇联华超市康叶邻里荟,40,0,其他,"00:00~06:00:0.2749,06:00~08:00:0.6436,08:00~11:00:1.1352,11:00~18:00:0.6436,18:00~19:00:1.1352,19:00~21:00:1.4117,21:00~22:00:0.6436,22:00~24:00:0.2749
","00:00~06:00:0.5878,06:00~08:00:0.4907,08:00~11:00:0.3362,11:00~18:00:0.4907,18:00~21:00:0.3362,21:00~22:00:0.4907,22:00~24:00:0.5878",不详,开放时间：周一至周日00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=191798,"121.608661,31.138017",浦东新区,121.60446664298843,31.140263146407595
上海松江区九亭文体中心电动汽车充电站,上海市松江区文浦路28弄1-4号,8,0,其他,不详,不详,不详,开放时间：06:00:00-20:00:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192062,"121.340989,31.111754",松江区,121.33642719366019,31.11371722469365
上海松江区九亭社区公共服务中心电动汽车充电站,上海市松江区九亭镇文浦路150弄1-6号,16,0,其他,不详,不详,不详,开放时间：00:00:00-23:59:59,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192063,"121.340494,31.113122",松江区,121.33593316097247,31.115085389966833
特来电上海市杨浦新江湾城生活广场充电站,上海市市辖区杨浦区新江湾城街道新江湾城生活广场,10,0,其他,"00:00~06:00:0.3024,06:00~08:00:0.708,08:00~11:00:1.2487,11:00~18:00:0.708,18:00~19:00:1.2487,19:00~21:00:1.5529,21:00~22:00:0.708,22:00~24:00:0.3024
","00:00~06:00:0.6828,06:00~08:00:0.5857,08:00~11:00:0.4312,11:00~18:00:0.5857,18:00~21:00:0.4312,21:00~22:00:0.5857,22:00~24:00:0.6828",不详,开放时间：周一至周日00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192082,"121.517325,31.335070",杨浦区,121.51294686805863,31.337097303762715
上海宝山区大华集团1号电动汽车充电站,上海市宝山区沪太支路1,8,0,其他,不详,不详,不详,开放时间：00:00:00-23:59:59,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192120,"121.421887,31.289063",宝山区,121.41724085959675,31.290881206982196
【星星幸生】大成名庭充电站,上海市嘉定区菊园新区武乡南路金隅大成郡,20,0,其他,不详,"0.6;时间段:06:00-08:00,服务费:0.4;时间段:08:00-11:00,服务费:0.2;时间段:11:00-18:00,服务费:0.4;时间段:18:00-21:00,服务费:0.2;时间段:21:00-22:00,服务费:0.4;时间段:22:00-23:59,服务费:0.6;",不详,开放时间：00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192166,"121.267130,31.405315",嘉定区,121.26268088851572,31.407266898092825
宝摇充电站,上海市浦东新区沪南公路3370号,2,0,其他,不详,0.25,不详,开放时间：00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192236,"121.566704,31.118543",浦东新区,121.56248092526994,31.120780939148453
特来电上海嘉定汇锦南翔充电站,上海市市辖区嘉定区南翔镇汇锦南翔中心,18,0,其他,"00:00~06:00:0.2749,06:00~08:00:0.6436,08:00~11:00:1.1352,11:00~18:00:0.6436,18:00~19:00:1.1352,19:00~21:00:1.4117,21:00~22:00:0.6436,22:00~24:00:0.2749
","00:00~06:00:0.5553,06:00~08:00:0.4619,08:00~11:00:0.3137,11:00~18:00:0.4619,18:00~21:00:0.3137,21:00~22:00:0.4619,22:00~24:00:0.5553",不详,开放时间：周一至周日00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192253,"121.323703,31.290701",嘉定区,121.31916477588717,31.29261048321193
上海静安区复旦大学附属华山医院电动汽车充电站,上海市静安区乌鲁木齐中路12号,8,0,其他,不详,不详,不详,开放时间：00:00:00-23:59:59,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192291,"121.443160,31.216536",静安区,121.43855425569069,31.21841458481977
上海浦东新区嘉瑞酒店电动汽车充电站,潍坊路328号嘉瑞酒店停车场,2,8,其他,不详,不详,不详,开放时间：08:00:00-20:00:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192292,"121.535618,31.228220",浦东新区,121.53130920602904,31.23034083274375
特来电上海浦东富荟广场充电站,上海市市辖区浦东新区花木街道樱花路100号富荟商业广场B2停车库,10,0,其他,"00:00~06:00:0.36,06:00~08:00:0.6951,08:00~11:00:1.226,11:00~18:00:0.6951,18:00~19:00:1.226,19:00~21:00:1.5246,21:00~22:00:0.6951,22:00~24:00:0.36
","00:00~06:00:0.7114,06:00~08:00:0.5961,08:00~11:00:0.4217,11:00~18:00:0.5961,18:00~21:00:0.4217,21:00~22:00:0.5961,22:00~24:00:0.7114",不详,开放时间：周一至周日00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192313,"121.545649,31.204306",浦东新区,121.54137117851145,31.206461733236925
特来电上海川沙城丰路充电站,上海市市辖区浦东新区川沙新镇城丰路700号上海民办皖蓼小学,84,0,其他,"00:00~06:00:0.2749,06:00~08:00:0.6436,08:00~11:00:1.1352,11:00~18:00:0.6436,18:00~19:00:1.1352,19:00~21:00:1.4117,21:00~22:00:0.6436,22:00~24:00:0.2749
","00:00~06:00:0.5553,06:00~08:00:0.4619,08:00~11:00:0.3137,11:00~18:00:0.4619,18:00~21:00:0.3137,21:00~22:00:0.4619,22:00~24:00:0.5553",不详,开放时间：周一至周日00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192314,"121.677283,31.186297",浦东新区,121.67298625279491,31.18841847505461
上海青浦区西岑检查站电动汽车充电站,上海市青浦区沪青平公路8480号,4,0,其他,不详,不详,不详,开放时间：00:00:00-23:59:59,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192378,"120.928809,31.068566",青浦区,120.92464682249485,31.07084706167405
特来电上海华夏东路2655号充电站,上海市市辖区浦东新区合庆镇华夏东路迪康公寓,55,0,其他,"00:00~06:00:0.2749,06:00~08:00:0.6436,08:00~11:00:1.1352,11:00~18:00:0.6436,18:00~19:00:1.1352,19:00~21:00:1.4117,21:00~22:00:0.6436,22:00~24:00:0.2749
","00:00~06:00:0.6453,06:00~08:00:0.5519,08:00~11:00:0.4037,11:00~18:00:0.5519,18:00~21:00:0.4037,21:00~22:00:0.5519,22:00~24:00:0.6453",不详,开放时间：周一至周日00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192524,"121.704478,31.200831",浦东新区,121.7001326229349,31.20289761082414
【星星晨克】虹桥冠军汇充电站,纪翟南路99号7号楼,18,0,其他,不详,"0.64;时间段:06:00-08:00,服务费:0.47;时间段:08:00-12:00,服务费:0.27;时间段:12:00-14:00,服务费:0.3;时间段:14:00-15:00,服务费:0.27;时间段:15:00-18:00,服务费:0.47;时间段:18:00-21:00,服务费:0.27;时间段:21:00-22:00,服务费:0.47;时间段:22:00-23:59,服务费:0.64;",不详,开放时间：00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192624,"121.298013,31.204785",闵行区,121.29353699452541,31.206778436365354
特来电上海宝悦家苑充电站,上海市市辖区宝山区罗宁路3030弄,0,18,其他,00:00~24:00:0.7,00:00~24:00:0.54,以场地实际收费标准为准。,开放时间：周一至周日00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192718,"121.327231,31.485993",宝山区,121.32266785376508,31.487839126528048
特来电上海罗宁雅苑充电站,上海市市辖区宝山区罗泾镇罗宁路邦达印刷厂,0,12,其他,00:00~24:00:0.7,00:00~24:00:0.54,以场地实际收费标准为准。,开放时间：周一至周日00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192719,"121.328841,31.482836",宝山区,121.32427444949612,31.484679588102534
上海泾腾佳苑小区充电站,上海市市辖区宝山区罗泾镇泾腾佳苑,0,12,其他,00:00~24:00:0.7,00:00~24:00:0.54,以场地实际收费为准,开放时间：周一至周日00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192720,"121.322109,31.480811",宝山区,121.31755798657657,31.482667804705642
特来电上海新陆村充电项目,上海市市辖区宝山区罗泾镇新陆村委会,0,8,其他,00:00~24:00:0.75,00:00~24:00:0.495,以场地实际收费为准,开放时间：周一至周日00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192721,"121.327917,31.495204",宝山区,121.32335148669851,31.497047297386555
特来电上海市奉贤区望园豪庭充电站,上海市市辖区奉贤区达政路219号南桥经济园区地库B1,8,0,其他,"00:00~06:00:0.2749,06:00~08:00:0.6436,08:00~11:00:1.1352,11:00~18:00:0.6436,18:00~19:00:1.1352,19:00~21:00:1.4117,21:00~22:00:0.6436,22:00~24:00:0.2749
","00:00~06:00:0.5553,06:00~08:00:0.4619,08:00~11:00:0.3137,11:00~18:00:0.4619,18:00~21:00:0.3137,21:00~22:00:0.4619,22:00~24:00:0.5553",不详,开放时间：周一至周日00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192722,"121.487782,30.923101",奉贤区,121.48333305921331,30.92525343546805
蝶尔嘉亭荟充电站,上海市嘉定区安亭镇墨玉南路1033号,6,90,其他,不详,0.5,不详,开放时间：00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192761,"121.162743,31.287528",嘉定区,121.15819558818677,31.289415530437704
蝶尔御上海充电站,上海市松江区谷阳北路2399弄,14,0,其他,不详,"0.5;时间段:07:59-08:59,服务费:0.5;时间段:08:59-11:59,服务费:0.5;时间段:11:59-16:59,服务费:0.5;时间段:16:59-21:59,服务费:0.5;时间段:21:59-22:59,服务费:0.5;时间段:22:59-23:59,服务费:0.5;",不详,开放时间：00:00-24:00,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192762,"121.235617,31.049092",松江区,121.23120386982544,31.051206681187942
上海市嘉定区迎园六七坊小区城市公共充电站（上电实业）,迎园中路,0,3,其他,不详,不详,不详,开放时间：00:00:00-23:59:59,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192801,"121.267353,31.383767",嘉定区,121.26290553366921,31.385724871742354
上海市嘉定区迎园十坊小区城市公共充电站（上电实业）,迎园中路,0,3,其他,不详,不详,不详,开放时间：00:00:00-23:59:59,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192802,"121.267353,31.383767",嘉定区,121.26290553366921,31.385724871742354
上海市长宁区机场新村小区公共充电站（上电实业）,迎宾三路138号,0,22,其他,不详,不详,不详,开放时间：00:00:00-23:59:59,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192803,"121.353995,31.184199",长宁区,121.34939987548375,31.186101155029775
上海市长宁区虹梅小区公共充电站（上电实业）,上海市长宁区虹梅路3896弄（进门停车棚）,0,14,其他,不详,不详,不详,开放时间：00:00:00-23:59:59,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192804,"121.384011,31.193694",长宁区,121.37937092219754,31.195553862208467
上海市长宁区天山二村公共充电站（上电实业）,上海市长宁区天山二村公共充电站(上电实业）1,0,6,其他,不详,不详,不详,开放时间：00:00:00-23:59:59,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192805,"121.405656,31.209312",长宁区,121.40100673860712,31.21115734349862
上海市长宁区联业大厦公共充电站（上电实业）,上海市长宁区天山路1855号,0,3,其他,不详,不详,不详,开放时间：00:00:00-23:59:59,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192806,"121.411664,31.209053",长宁区,121.40701685123189,31.21090014441264
上海市长宁区大金更小区公共充电站（上电实业）,上海市茅台路295弄,0,6,其他,不详,不详,不详,开放时间：00:00:00-23:59:59,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192807,"121.397685,31.208889",长宁区,121.39303592847332,31.21073479119914
上海市长宁区爱建小区公共充电站（上电实业）,上海市长宁区安顺路351弄,0,4,其他,不详,不详,不详,开放时间：00:00:00-23:59:59,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192808,"121.409653,31.199655",长宁区,121.4050057566161,31.201505959550076
上海市长宁区安东小区公共充电站（上电实业）,上海市长宁区安顺路181弄,0,4,其他,不详,不详,不详,开放时间：00:00:00-23:59:59,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192809,"121.418463,31.201159",长宁区,121.41382122566696,31.203013823095354
上海市长宁区金菊小区公共充电站（上电实业）,上海市长宁区泉口路185弄,0,7,其他,不详,不详,不详,开放时间：00:00:00-23:59:59,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192810,"121.366664,31.212062",长宁区,121.36204397074714,31.213931413503424
上海市长宁区新华商务大楼小区公共充电站（上电实业）,上海市长宁区定西路685弄,0,6,其他,不详,不详,不详,开放时间：00:00:00-23:59:59,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192811,"121.422945,31.206465",长宁区,121.41830720283001,31.20832092849782
上海市长宁区愚园小区公共充电站（上电实业）,上海市长宁区愚园路1203弄,0,6,其他,不详,不详,不详,开放时间：00:00:00-23:59:59,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192812,"121.433976,31.222979",长宁区,121.42935218366041,31.22483991291881
上海市长宁区新泾七村公共充电站（上电实业）,天山西路450弄,0,9,其他,不详,不详,不详,开放时间：00:00:00-23:59:59,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192813,"121.363205,31.218695",长宁区,121.35859005781694,31.220566073291952
上海市长宁区新泾8村公共充电站（上电实业）,新渔路400弄,0,6,其他,不详,不详,不详,开放时间：00:00:00-23:59:59,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192814,"121.363065,31.217550",长宁区,121.35845039450369,31.21942181650392
上海市长宁区虹坊小区公共充电站（上电实业）,上海市长宁区虹古路377弄,0,8,其他,不详,不详,不详,开放时间：00:00:00-23:59:59,https://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=192815,"121.389098,31.202248",长宁区,121.3844532741943,31.2041003052458
